nitrogen,phosphorus,potassium,crop_name,source_file,processed_date,country,agro_ecological_zone,crop_code,area_hectares,suitability_very_suitable,suitability_suitable,suitability_moderately_suitable,suitability_marginally_suitable,suitability_very_marginally_suitable,suitability_not_suitable,yield_maximum,yield_very_suitable,yield_suitable,yield_moderately_suitable,yield_marginally_suitable,yield_very_marginally_suitable,pH,organic_matter,texture_class,total_suitable_area,temperature_mean,humidity_mean,rainfall_mean,region,crop_name_clean,zone_label,total_suitable_area_calc,suitability_score,yield_score,soil_quality_index,climate_suitability,overall_suitability
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,5.0,yam,3.38366,0.0,0.0,0.0,0.0,0.0,3.38366,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0,Unknown,0.0,,,,,yam,zone_5.0,0.0,0.0,0.0,0.85,0.4,0.21000000000000002
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,6.0,yam,679.508,0.0,1.91682,30.484,11.4072,13.0679,622.632,7127.0,0.0,6995.0,5401.0,3418.0,351.0,6.5,2.0,Unknown,1.91682,,,,,yam,zone_6.0,56.87592,0.03973509656987114,1.4415602637856042,0.85,0.4,0.6583621177636297
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,24.0,yam,35.5609,0.0,0.0,0.0,0.0,0.0,35.5609,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0,Unknown,0.0,,,,,yam,zone_24.0,0.0,0.0,0.0,0.85,0.4,0.21000000000000002
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,25.0,yam,57.0907,0.0,0.0,0.0,2.99637,3.78436,50.3099,3010.0,0.0,0.0,0.0,3007.0,870.0,6.5,2.0,Unknown,0.0,,,,,yam,zone_25.0,6.78073,0.03425111270311978,0.45740863787375413,0.85,0.4,0.3609230364433742
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,26.0,yam,1189.54,12.0359,10.3205,15.901,20.2092,787.647,343.421,9758.0,9448.0,6785.0,4482.0,3836.0,471.0,6.5,2.0,Unknown,22.3564,,,,,yam,zone_26.0,846.1136,0.16430383173327506,1.9669809387169506,0.85,0.4,0.8658158143083953
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,28.0,yam,54.1128,29.853,12.8988,11.2997,2.37e-07,0.0613648,6.29e-07,9655.0,9618.0,7548.0,4111.0,3758.0,563.0,6.5,2.0,Unknown,42.7518,,,,,yam,zone_28.0,54.112865037000006,0.8678932351458435,2.044412221646815,0.85,0.4,1.1704809605523818
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,33.0,yam,279.318,89.6306,73.0306,37.0331,6.92912,22.4368,50.2575,10228.0,9574.0,7547.0,5023.0,3239.0,441.0,6.5,2.0,Unknown,162.6612,,,,,yam,zone_33.0,229.06022000000002,0.6355979492907726,1.9563159953070004,0.85,0.4,1.0511339783084093
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,35.0,yam,41961.3,14699.5,5772.09,8226.27,781.778,8869.52,3612.15,10475.0,9355.0,7286.0,4679.0,3271.0,545.0,6.5,2.0,Unknown,20471.59,,,,,yam,zone_35.0,38349.157999999996,0.6277105142119047,1.8528496420047735,0.85,0.4,1.0169390982861939
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,1.0,yam,659.52,0.0,2.03225,112.986,192.914,231.815,119.772,4972.0,0.0,4972.0,4732.0,2921.0,585.0,6.5,2.0,Unknown,2.03225,,,,,yam,zone_1.0,539.74725,0.29255519165453664,1.6295655671761868,0.85,0.4,0.8158917468146708
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,2.0,yam,6134.22,725.309,769.671,1509.81,531.016,2463.07,135.342,9358.0,8530.0,7158.0,4257.0,3282.0,601.0,6.5,2.0,Unknown,1494.98,,,,,yam,zone_2.0,5998.876,0.481226985664029,1.9495191280188078,0.85,0.4,0.9873465326712539
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,3.0,yam,9226.29,4224.49,1652.65,956.017,16.2679,1726.51,650.344,10475.0,9458.0,7491.0,5165.0,3251.0,440.0,6.5,2.0,Unknown,5877.14,,,,,yam,zone_3.0,8575.934899999998,0.7014769056684755,1.9034081145584727,0.85,0.4,1.061613196634932
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,6.0,yam,1070.39,0.0,6.48538,83.9785,10.3348,171.673,797.923,7127.0,0.0,7127.0,5426.0,3344.0,274.0,6.5,2.0,Unknown,6.48538,,,,,yam,zone_6.0,272.47168,0.08785949420304748,1.4521678125438473,0.85,0.4,0.6807941414443732
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,26.0,yam,291.646,3.91295,0.377292,2.60202,1.31223,173.591,109.851,9758.0,9569.0,7077.0,4476.0,3784.0,470.0,6.5,2.0,Unknown,4.290242,,,,,yam,zone_26.0,181.795492,0.14064683760449312,2.000799344127895,0.85,0.4,0.8664985382801658
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,27.0,yam,0.0863782,0.0711904,0.0151878,0.0,0.0,0.0,0.0,9613.0,9613.0,7969.0,0.0,0.0,0.0,6.5,2.0,Unknown,0.0863782,,,,,yam,zone_27.0,0.0863782,0.9648341826988753,1.663185269946947,0.85,0.4,1.0948892540636341
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,28.0,yam,49.4781,12.8318,6.55265,30.0936,1.09e-07,0.0,2.55e-07,7717.0,7717.0,7328.0,4196.0,3758.0,0.0,6.5,2.0,Unknown,19.38445,,,,,yam,zone_28.0,49.478050108999994,0.7302236755978907,2.280704937151743,0.85,0.4,1.1863009513846792
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,33.0,yam,360.681,139.025,124.995,21.4192,1.44645,12.9583,60.8361,9965.0,9622.0,7584.0,5622.0,2227.0,468.0,6.5,2.0,Unknown,264.02,,,,,yam,zone_33.0,299.84395,0.7071144862080343,2.0117210235825387,0.85,0.4,1.0963621015579752
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,35.0,yam,17792.3,5105.65,2562.78,2716.91,753.292,4779.62,1874.07,10475.0,9326.0,7392.0,4643.0,3189.0,525.0,6.5,2.0,Unknown,7668.43,,,,,yam,zone_35.0,15918.252,0.564472316676315,1.852601431980907,0.85,0.4,0.9915693562647981
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,1.0,yam,538.216,0.0,0.0,29.4308,165.327,234.838,108.62,5457.0,0.0,0.0,5257.0,2952.0,388.0,6.5,2.0,Unknown,0.0,,,,,yam,zone_1.0,429.5958,0.24294498862910063,0.8086127909107569,0.85,0.4,0.5497618327248673
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,2.0,yam,2430.46,258.835,204.097,1091.53,545.848,209.683,120.47,9231.0,8300.0,6897.0,4374.0,3402.0,512.0,6.5,2.0,Unknown,462.932,,,,,yam,zone_2.0,2309.993,0.5502276935230368,1.939681507962301,0.85,0.4,1.011995529797905
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,3.0,yam,2641.85,995.978,716.192,344.189,91.2767,268.327,225.882,10407.0,9061.0,7296.0,4885.0,3891.0,483.0,6.5,2.0,Unknown,1712.17,,,,,yam,zone_3.0,2415.9627,0.7061797906769878,1.8719900067262418,0.85,0.4,1.0540689182886676
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,5.0,yam,0.190724,0.0,0.0,0.0,0.0,0.0,0.190724,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0,Unknown,0.0,,,,,yam,zone_5.0,0.0,0.0,0.0,0.85,0.4,0.21000000000000002
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,6.0,yam,74.8135,0.0,0.0671783,1.10985,0.723139,0.129246,72.7841,6516.0,0.0,6516.0,5318.0,3353.0,1028.0,6.5,2.0,Unknown,0.0671783,,,,,yam,zone_6.0,2.0294133,0.013831159349582628,1.52707182320442,0.85,0.4,0.6736540107011592
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,24.0,yam,24.9232,0.0,0.0,0.0,0.0,0.0,24.9232,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0,Unknown,0.0,,,,,yam,zone_24.0,0.0,0.0,0.0,0.85,0.4,0.21000000000000002
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,25.0,yam,23.0344,0.0,0.0,0.0,0.538564,0.233056,22.2628,3010.0,0.0,0.0,0.0,3010.0,1201.0,6.5,2.0,Unknown,0.0,,,,,yam,zone_25.0,0.7716200000000001,0.011375889973257388,0.47980066445182723,0.85,0.4,0.3584905553248512
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,26.0,yam,238.646,1.01776,2.02536,18.0576,33.4232,68.105,116.017,9758.0,9462.0,6764.0,4144.0,3831.0,452.0,6.5,2.0,Unknown,3.04312,,,,,yam,zone_26.0,122.62892000000001,0.16955192209381262,1.9453166632506667,0.85,0.4,0.8614157678127251
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,28.0,yam,6.21404,1.61892,0.815187,3.77994,1.34e-08,0.0,3.14e-08,7717.0,7717.0,7330.0,4196.0,3758.0,0.0,6.5,2.0,Unknown,2.434107,,,,,yam,zone_28.0,6.2140470134,0.7304480829476476,2.2809122716081376,0.85,0.4,1.1864529146615004
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,33.0,yam,21.6272,8.49925,5.7564,0.964953,2.17615,0.135206,4.09524,9963.0,9295.0,7655.0,4738.0,3783.0,971.0,6.5,2.0,Unknown,14.25565,,,,,yam,zone_33.0,17.531958999999997,0.6741900477176888,2.004336043360434,0.85,0.4,1.0809768320952056
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,35.0,yam,5999.97,1265.95,928.953,1489.06,839.313,781.451,695.246,10407.0,8905.0,7210.0,4507.0,3385.0,460.0,6.5,2.0,Unknown,2194.903,,,,,yam,zone_35.0,5304.727,0.565763462150644,1.8087056788699913,0.85,0.4,0.9789170885212551
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,1.0,yam,74.4636,0.0,0.0,2.15758,15.619,37.0202,19.6668,5457.0,0.0,0.0,4584.0,2859.0,473.0,6.5,2.0,Unknown,0.0,,,,,yam,zone_1.0,54.79678,0.20071804210379302,0.7309144218435037,0.85,0.4,0.5095615433945684
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,2.0,yam,760.817,68.5432,107.595,240.115,65.8237,214.175,64.5656,9231.0,8392.0,7028.0,4425.0,3380.0,564.0,6.5,2.0,Unknown,176.1382,,,,,yam,zone_2.0,696.2519,0.4834969250161339,1.9644892211028058,0.85,0.4,0.9927455363372953
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,3.0,yam,6620.84,2312.69,1940.97,897.719,194.695,757.757,517.007,10407.0,9488.0,7342.0,5142.0,3908.0,450.0,6.5,2.0,Unknown,4253.66,,,,,yam,zone_3.0,6103.830999999999,0.6998397182230655,1.9313923320841742,0.85,0.4,1.0693535869144783
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,5.0,yam,0.0165847,0.0,0.0,0.0,0.0,0.0,0.0165847,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0,Unknown,0.0,,,,,yam,zone_5.0,0.0,0.0,0.0,0.85,0.4,0.21000000000000002
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,6.0,yam,133.928,0.0,0.00505643,7.45438,0.488582,3.76209,122.218,6516.0,0.0,6516.0,5487.0,3535.0,354.0,6.5,2.0,Unknown,0.00505643,,,,,yam,zone_6.0,11.71010843,0.04050328492921569,1.5331184775936155,0.85,0.4,0.6861368572497709
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,24.0,yam,1.59084,0.0,0.0,0.0,0.0,0.0,1.59084,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0,Unknown,0.0,,,,,yam,zone_24.0,0.0,0.0,0.0,0.85,0.4,0.21000000000000002
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,25.0,yam,19.1686,0.0,0.0,0.0,0.0611463,0.0146262,19.0929,3010.0,0.0,0.0,0.0,3010.0,1608.0,6.5,2.0,Unknown,0.0,,,,,yam,zone_25.0,0.0757725,0.0014285738134240372,0.5068438538205979,0.85,0.4,0.362624585671549
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,26.0,yam,209.459,1.01501,0.989006,9.12966,11.953,69.803,116.57,9758.0,9653.0,6781.0,4151.0,3801.0,453.0,6.5,2.0,Unknown,2.004016,,,,,yam,zone_26.0,92.889676,0.12425253056684124,1.965505226480836,0.85,0.4,0.8493525801709874
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,28.0,yam,69.0119,36.7462,14.8276,17.3844,2.67e-07,0.0536791,6.91e-07,9655.0,9482.0,7531.0,4138.0,3758.0,563.0,6.5,2.0,Unknown,51.5738,,,,,yam,zone_28.0,69.011879367,0.8556445471983818,2.030595546349042,0.85,0.4,1.1614364827840653
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,33.0,yam,219.218,34.1473,102.657,36.2858,9.58295,6.50307,30.0426,10228.0,9307.0,7580.0,5150.0,3780.0,617.0,6.5,2.0,Unknown,136.8043,,,,,yam,zone_33.0,189.17612000000003,0.6531314673065169,1.9648416112631992,0.85,0.4,1.0607050703015666
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,35.0,yam,8108.51,2453.14,2167.04,1210.25,298.223,1089.09,890.769,10407.0,9455.0,7338.0,4979.0,3727.0,474.0,6.5,2.0,Unknown,4620.18,,,,,yam,zone_35.0,7217.743,0.6474715083289038,1.9120207552608823,0.85,0.4,1.0425948299098262
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,1.0,yam,0.0815813,0.0,0.0,0.00577869,0.00519117,0.0455706,0.0250408,4313.0,0.0,0.0,4313.0,2479.0,462.0,6.5,2.0,Unknown,0.0,,,,,yam,zone_1.0,0.05654046,0.1796711010979232,0.8513331787618826,0.85,0.4,0.5372683940677341
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,2.0,yam,3.91314,0.409552,1.19463,0.25935,1.38e-05,1.87212,0.177478,9125.0,8354.0,6811.0,4294.0,2754.0,549.0,6.5,2.0,Unknown,1.604182,,,,,yam,zone_2.0,3.7356658000000005,0.4843413524688614,1.9277369863013698,0.85,0.4,0.9820576368779556
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,3.0,yam,50.8973,22.0436,16.8541,2.06458,0.260125,7.89042,1.78452,10100.0,9521.0,7208.0,5062.0,3874.0,505.0,6.5,2.0,Unknown,38.8977,,,,,yam,zone_3.0,49.112825,0.7553988521984467,1.9777425742574257,0.85,0.4,1.1054823131566065
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,6.0,yam,0.0954466,0.0,0.0,0.0,0.0,0.0,0.0954466,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0,Unknown,0.0,,,,,yam,zone_6.0,0.0,0.0,0.0,0.85,0.4,0.21000000000000002
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,25.0,yam,0.00117727,0.0,0.0,0.0,0.0,0.0,0.00117727,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0,Unknown,0.0,,,,,yam,zone_25.0,0.0,0.0,0.0,0.85,0.4,0.21000000000000002
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,26.0,yam,4.05839,0.246095,0.0131949,0.129814,0.0403092,2.00304,1.62593,9758.0,9631.0,7371.0,4440.0,3807.0,442.0,6.5,2.0,Unknown,0.2592899,,,,,yam,zone_26.0,2.4324531,0.18511552610764367,2.0294117647058822,0.85,0.4,0.8928697398548222
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,33.0,yam,0.135012,0.0758274,0.0226024,0.00137387,0.0,0.0,0.0352082,9965.0,9942.0,7719.0,5514.0,0.0,0.0,6.5,2.0,Unknown,0.0984298,,,,,yam,zone_33.0,0.09980367000000001,0.7016683109649513,1.9493828399397894,0.85,0.4,1.0754821763679174
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,35.0,yam,59.1821,22.775,18.0845,2.4609,0.305639,11.8111,3.74481,10100.0,9502.0,7182.0,4947.0,3842.0,502.0,6.5,2.0,Unknown,40.8595,,,,,yam,zone_35.0,55.437139,0.696217531990247,1.9656435643564356,0.85,0.4,1.0781800821030294
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,1.0,yam,1272.28,0.0,2.03225,144.58,373.866,503.719,248.084,5457.0,0.0,4972.0,4837.0,2932.0,485.0,6.5,2.0,Unknown,2.03225,,,,,yam,zone_1.0,1024.19725,0.26618668846480337,1.4934212937511453,0.85,0.4,0.764501063511265
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,2.0,yam,9329.41,1053.1,1082.56,2841.72,1142.69,2888.8,320.555,9358.0,8464.0,7096.0,4316.0,3345.0,591.0,6.5,2.0,Unknown,2135.66,,,,,yam,zone_2.0,9008.869999999999,0.4993902079552726,1.9434280829237014,0.85,0.4,0.9927845080592195
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,3.0,yam,18539.9,7555.21,4326.67,2199.99,302.499,2760.48,1395.02,10475.0,9415.0,7391.0,5112.0,3868.0,447.0,6.5,2.0,Unknown,11881.88,,,,,yam,zone_3.0,17144.849000000002,0.7017101278863423,1.9123245823389023,0.85,0.4,1.0643814258562077
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,5.0,yam,0.207309,0.0,0.0,0.0,0.0,0.0,0.207309,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0,Unknown,0.0,,,,,yam,zone_5.0,0.0,0.0,0.0,0.85,0.4,0.21000000000000002
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,6.0,yam,1279.23,0.0,6.55762,92.5427,11.5465,175.564,993.02,7127.0,0.0,7120.0,5429.0,3352.0,276.0,6.5,2.0,Unknown,6.55762,,,,,yam,zone_6.0,286.21082,0.07856532132611024,1.4521397502455453,0.85,0.4,0.6770680536041077
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,24.0,yam,26.5141,0.0,0.0,0.0,0.0,0.0,26.5141,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0,Unknown,0.0,,,,,yam,zone_24.0,0.0,0.0,0.0,0.85,0.4,0.21000000000000002
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,25.0,yam,42.2042,0.0,0.0,0.0,0.59971,0.247682,41.3568,3010.0,0.0,0.0,0.0,3010.0,1225.0,6.5,2.0,Unknown,0.0,,,,,yam,zone_25.0,0.8473919999999999,0.006857620805512248,0.4813953488372093,0.85,0.4,0.35716165297336777
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,26.0,yam,743.81,6.19182,3.40486,29.9191,46.7287,313.502,344.064,9758.0,9567.0,6806.0,4176.0,3822.0,462.0,6.5,2.0,Unknown,9.59668,,,,,yam,zone_26.0,399.74648,0.14554664228768102,1.9613240418118465,0.85,0.4,0.8566158694586264
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,28.0,yam,124.704,51.1969,22.1955,51.258,3.89e-07,0.0536791,9.78e-07,9655.0,8984.0,7464.0,4176.0,3758.0,563.0,6.5,2.0,Unknown,73.3924,,,,,yam,zone_28.0,124.70407948899998,0.7996442453778548,1.9758259968928016,0.85,0.4,1.1226054972189825
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,33.0,yam,601.661,181.748,233.431,58.6713,13.2056,19.5966,95.0091,10228.0,9548.0,7584.0,5316.0,3611.0,521.0,6.5,2.0,Unknown,415.179,,,,,yam,zone_33.0,506.6525,0.6862620977593696,1.9899687133359407,0.85,0.4,1.08149545310453
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,35.0,yam,31960.0,8847.51,5676.86,5418.68,1891.13,6661.97,3463.83,10475.0,9302.0,7341.0,4681.0,3361.0,509.0,6.5,2.0,Unknown,14524.37,,,,,yam,zone_35.0,28496.15,0.5860153942428035,1.8548544152744628,0.85,0.4,1.0008624822794603
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,1.0,yam,0.158933,0.0,0.0,0.0,0.0,0.0,0.158933,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0,Unknown,0.0,,,,,yam,zone_1.0,0.0,0.0,0.0,0.85,0.4,0.21000000000000002
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,2.0,yam,8.51354,0.0,0.0,0.0,0.0,3.2735,5.24004,742.0,0.0,0.0,0.0,0.0,634.0,6.5,2.0,Unknown,0.0,,,,,yam,zone_2.0,3.2735,0.07690103059361911,0.17088948787061997,0.85,0.4,0.29202725859863365
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,3.0,yam,0.13589,0.0,0.0,0.0,0.0,0.0,0.13589,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0,Unknown,0.0,,,,,yam,zone_3.0,0.0,0.0,0.0,0.85,0.4,0.21000000000000002
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,33.0,yam,1.62319,0.0,0.0,0.0,0.0,0.0,1.62319,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0,Unknown,0.0,,,,,yam,zone_33.0,0.0,0.0,0.0,0.85,0.4,0.21000000000000002
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,35.0,yam,10.4315,0.0,0.0,0.0,0.0,3.2735,7.15804,742.0,0.0,0.0,0.0,0.0,634.0,6.5,2.0,Unknown,0.0,,,,,yam,zone_35.0,3.2735,0.06276182715812684,0.17088948787061997,0.85,0.4,0.28637157722443674
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,1.0,yam,0.154151,0.0,0.0,0.0,0.0,0.0,0.154151,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0,Unknown,0.0,,,,,yam,zone_1.0,0.0,0.0,0.0,0.85,0.4,0.21000000000000002
50.0,15.0,100.0,yam,yam_GFDL-ESM2M_rcp4p5_2020sHr0_ctr.csv,2025-10-22T19:32:36.758755,Uganda,2.0,yam,0.493143,0.0,0.0,0.0,0.0751094,0.0,0.418034,3634.0,0.0,0.0,0.0,3634.0,0.0,6.5,2.0,Unknown,0.0,,,,,yam,zone_2.0,0.0751094,0.06092301827259031,0.4,0.85,0.4,0.3543692073090362
