nitrogen,phosphorus,potassium,crop_name,source_file,processed_date,country,agro_ecological_zone,crop_code,area_hectares,suitability_very_suitable,suitability_suitable,suitability_moderately_suitable,suitability_marginally_suitable,suitability_very_marginally_suitable,suitability_not_suitable,yield_maximum,yield_very_suitable,yield_suitable,yield_moderately_suitable,yield_marginally_suitable,yield_very_marginally_suitable,pH,organic_matter,texture_class,total_suitable_area,temperature_mean,humidity_mean,rainfall_mean,region
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,6,cot,679.508,0,0,5.07606,10.8693,0.791491,662.771,579,0,0,578,336,137,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,24,cot,35.5609,0,0,0,0,0,35.5609,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,25,cot,57.0907,0,0,0,1.66649,2.02922,53.395,381,0,0,0,381,209,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,26,cot,1189.54,10.3621,22.3022,21.1768,4.70257,787.56,343.432,1093,966,740,604,377,80,6.5,2,Unknown,32.6643,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,28,cot,54.1128,29.8946,24.1569,0,0,0.0613648,6.19E-07,1109,1083,878,0,0,134,6.5,2,Unknown,54.0515,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,33,cot,279.318,65.9932,82.0506,47.513,11.0538,21.5933,51.1138,1095,1044,855,580,349,80,6.5,2,Unknown,148.0438,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,35,cot,41961.3,11179.9,10762.9,5730.16,3753.94,6551.11,3983.32,1127,1031,804,620,306,103,6.5,2,Unknown,21942.8,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,1,cot,659.52,180.374,97.2314,38.0634,84.6144,139.465,119.772,1032,898,804,526,314,104,6.5,2,Unknown,277.6054,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,2,cot,6134.22,2506.49,1016.83,13.4406,1276.78,1185.34,135.342,1127,1019,852,593,281,118,6.5,2,Unknown,3523.32,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,3,cot,9226.29,1691.02,1894.05,2318.37,966.247,1537.09,819.511,1118,1076,820,619,346,87,6.5,2,Unknown,3585.07,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,6,cot,1070.39,0,0,0,0,0,1070.39,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,26,cot,291.646,1.10328,0.834456,5.74206,0.528622,172.014,111.424,1007,998,750,648,384,72,6.5,2,Unknown,1.937736,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,27,cot,0.0863782,0,0,0.086036,0.000342187,0,0,631,0,0,631,413,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,28,cot,49.4781,24.9255,24.5526,0,0,0,0,1035,1035,892,0,0,0,6.5,2,Unknown,49.4781,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,33,cot,360.681,69.4403,60.4624,89.2638,46.7345,12.6389,82.1409,1095,1042,867,574,368,111,6.5,2,Unknown,129.9027,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,35,cot,17792.3,4473.36,3093.95,2464.96,2374.9,3046.55,2338.58,1127,1036,832,616,310,99,6.5,2,Unknown,7567.31,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,1,cot,538.216,152.336,36.6724,13.8307,102.573,124.184,108.62,1068,876,694,555,265,111,6.5,2,Unknown,189.0084,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,2,cot,2430.46,1356.28,732.09,11.1541,53.9108,156.558,120.47,1127,1000,870,548,260,114,6.5,2,Unknown,2088.37,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,3,cot,2641.85,323.787,470.457,1045.44,209.329,236.33,356.502,1112,1044,820,638,365,67,6.5,2,Unknown,794.244,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,5,cot,0.190724,0,0,0,0,0,0.190724,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,6,cot,74.8135,0,0,0.542739,1.2849,0.128663,72.8572,579,0,0,578,335,137,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,24,cot,24.9232,0,0,0,0,0,24.9232,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,25,cot,23.0344,0,0,0,0.300676,0.366121,22.3676,381,0,0,0,381,209,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,26,cot,238.646,1.89845,44.6051,7.20355,0.864723,62.2097,121.865,1093,961,727,574,384,76,6.5,2,Unknown,46.50355,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,28,cot,6.21404,3.14469,3.06935,0,0,0,0,1035,1035,892,0,0,0,6.5,2,Unknown,6.21404,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,33,cot,21.6272,0.371837,3.22093,9.51387,0.774544,0.0906852,7.65533,1049,1017,808,641,358,95,6.5,2,Unknown,3.592767,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,35,cot,5999.97,1837.82,1290.11,1087.69,369.038,579.868,835.451,1127,997,842,635,322,90,6.5,2,Unknown,3127.93,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,1,cot,74.4636,11.636,3.43171,5.52041,15.5266,18.682,19.6668,1049,856,702,528,273,108,6.5,2,Unknown,15.06771,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,2,cot,760.817,308.98,168.877,10.4535,66.8624,141.079,64.5656,1127,1013,865,533,269,116,6.5,2,Unknown,477.857,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,3,cot,6620.84,1047.49,1324.99,1847.04,881.408,693.62,826.292,1118,1039,822,600,365,54,6.5,2,Unknown,2372.48,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,5,cot,0.0165847,0,0,0,0,0,0.0165847,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,6,cot,133.928,0,0,0.0139985,0.0508832,0.00968433,133.853,575,0,0,575,334,137,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,24,cot,1.59084,0,0,0,0,0,1.59084,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,25,cot,19.1686,0,0,0,0.0341678,0.0416047,19.0929,381,0,0,0,381,209,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,26,cot,209.459,0.812792,12.4411,9.33376,0.644428,67.7792,118.448,1093,956,728,589,376,74,6.5,2,Unknown,13.253892,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,28,cot,69.0119,38.7342,30.224,0,0,0.0536791,5.41E-07,1109,1083,881,0,0,134,6.5,2,Unknown,68.9582,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,33,cot,219.218,26.039,39.6945,63.3759,35.4877,5.92412,48.6969,1060,1055,839,578,390,93,6.5,2,Unknown,65.7335,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,35,cot,8108.51,1433.69,1579.66,1935.73,1000.01,927.19,1232.22,1127,1033,827,599,358,66,6.5,2,Unknown,3013.35,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,1,cot,0.0815813,0,0.00258231,0.0125077,0.0134168,0.0280336,0.0250408,578,0,578,451,294,67,6.5,2,Unknown,0.00258231,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,2,cot,3.91314,1.68276,0.180767,0.166177,0.295937,1.41002,0.177478,1088,1017,865,510,274,98,6.5,2,Unknown,1.863527,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,3,cot,50.8973,9.05477,13.4716,13.0397,4.48277,6.81415,4.03428,1072,1010,770,611,333,104,6.5,2,Unknown,22.52637,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,6,cot,0.0954466,0,0,0,0,0,0.0954466,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,25,cot,0.00117727,0,0,0,0,0,0.00117727,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,26,cot,4.05839,0.040466,0.0307518,0.332986,0.02521,2.00304,1.62593,1007,1007,748,653,384,72,6.5,2,Unknown,0.0712178,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,33,cot,0.135012,0,0.00137386,0.06935,0.0290798,0,0.0352082,742,0,742,511,301,0,6.5,2,Unknown,0.00137386,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,35,cot,59.1821,10.778,13.6871,13.6208,4.84641,10.2552,5.99456,1088,1011,771,610,329,97,6.5,2,Unknown,24.4651,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,1,cot,1272.28,344.345,137.338,57.4271,202.728,282.359,248.084,1068,887,772,534,286,107,6.5,2,Unknown,481.683,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,2,cot,9329.41,4173.44,1917.97,35.2143,1397.84,1484.39,320.555,1127,1013,860,561,280,117,6.5,2,Unknown,6091.41,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,3,cot,18539.9,3071.36,3702.96,5223.89,2061.47,2473.86,2006.34,1118,1059,821,616,356,76,6.5,2,Unknown,6774.32,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,5,cot,0.207309,0,0,0,0,0,0.207309,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,6,cot,1279.23,0,0,0.556738,1.33578,0.138348,1277.2,579,0,0,578,335,137,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,24,cot,26.5141,0,0,0,0,0,26.5141,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,25,cot,42.2042,0,0,0,0.334844,0.407726,41.4617,381,0,0,0,381,209,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,26,cot,743.81,3.85498,57.9114,22.6124,2.06298,304.006,353.362,1093,971,727,600,381,73,6.5,2,Unknown,61.76638,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,28,cot,124.704,66.8044,57.846,0,0,0.0536791,5.41E-07,1109,1063,886,0,0,134,6.5,2,Unknown,124.6504,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,33,cot,601.661,95.8511,103.379,162.223,83.0258,18.6537,138.528,1095,1046,854,579,378,105,6.5,2,Unknown,199.2301,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,35,cot,31960,7755.65,5977.41,5502.01,3748.8,4563.86,4412.25,1127,1026,833,614,324,91,6.5,2,Unknown,13733.06,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,1,cot,0.158933,0,0,0,0,0,0.158933,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,2,cot,8.51354,0,0,0,0.0826664,3.19084,5.24004,275,0,0,0,275,119,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,3,cot,0.13589,0,0,0,0,0,0.13589,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,33,cot,1.62319,0,0,0,0,0,1.62319,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,35,cot,10.4315,0,0,0,0.0826664,3.19084,7.15805,275,0,0,0,275,119,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,1,cot,0.154151,0,0,0,0,0,0.154151,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,2,cot,0.493143,0.0164174,0.058692,0,0,0,0.418034,711,711,628,0,0,0,6.5,2,Unknown,0.0751094,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,3,cot,2.24453,0,0,0.884351,0.247319,0,1.11286,675,0,0,668,399,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,33,cot,0.11807,0,0,0,0,0,0.11807,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,35,cot,3.00989,0.0164174,0.058692,0.884351,0.247319,0,1.80311,711,711,628,668,399,0,6.5,2,Unknown,0.0751094,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,1,cot,0.0925173,0,0,0,0,0,0.0925173,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,2,cot,0.476007,0,0,0,0.0489294,0.177966,0.249112,275,0,0,0,275,120,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,3,cot,0.910458,0,0,0.0288193,0.00249817,0,0.87914,675,0,0,673,399,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,33,cot,0.23614,0,0,0,0,0,0.23614,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,35,cot,1.71512,0,0,0.0288193,0.0514276,0.177966,1.45691,675,0,0,673,281,120,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,2,cot,0.00410878,0,0,0,0,0,0.00410878,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,35,cot,0.00410878,0,0,0,0,0,0.00410878,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,1,cot,0.405601,0,0,0,0,0,0.405601,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,2,cot,9.4868,0.0164174,0.058692,0,0.131596,3.3688,5.91129,711,711,628,0,275,119,6.5,2,Unknown,0.0751094,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,3,cot,3.29088,0,0,0.91317,0.249817,0,2.12789,675,0,0,668,399,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,33,cot,1.9774,0,0,0,0,0,1.9774,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,35,cot,15.1607,0.0164174,0.058692,0.91317,0.381413,3.3688,10.4222,711,711,628,668,356,119,6.5,2,Unknown,0.0751094,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,1,cot,0.00119923,0,0,0,0,0,0.00119923,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,2,cot,10.8143,0.173334,0.105938,0,1.86409,5.68514,2.98583,1051,1038,897,0,275,115,6.5,2,Unknown,0.279272,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,3,cot,1118.25,32.7448,14.4758,33.2252,5.23074,22.473,1010.1,1117,1051,845,577,389,122,6.5,2,Unknown,47.2206,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,6,cot,0.189292,0,0,0,0,0,0.189292,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,26,cot,86.2846,0,0,0,0.0520505,0.0731469,86.1594,339,0,0,0,339,82,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,33,cot,29056.9,85.3535,29.0466,50.7375,21.9112,6.22959,28863.6,1095,1051,835,568,384,106,6.5,2,Unknown,114.4001,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,35,cot,30272.5,118.272,43.6284,83.9627,29.0581,34.4609,29963.1,1117,1051,839,572,378,118,6.5,2,Unknown,161.9004,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,1,cot,0.00546916,0,0,0,0,0,0.00546916,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,2,cot,8.54259,0.513201,2.01428,0.00751729,0.0425681,0.314813,5.65021,1042,1002,870,566,268,114,6.5,2,Unknown,2.527481,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,3,cot,517.043,1.02471,0.444758,10.833,16.3854,7.93952,480.415,1104,1047,882,635,361,111,6.5,2,Unknown,1.469468,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,6,cot,2.195,0,0,0,0,0,2.195,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,25,cot,0.369208,0,0,0,0,0,0.369208,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,26,cot,32.3888,0,0,0,0.634815,2.11477,29.6393,339,0,0,0,339,76,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,33,cot,307.198,2.43304,1.14224,0.297464,0.585747,0,302.74,1014,1014,810,642,382,0,6.5,2,Unknown,3.57528,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,35,cot,867.742,3.97095,3.60128,11.1379,17.6485,10.3691,821.014,1104,1021,853,635,361,104,6.5,2,Unknown,7.57223,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,1,cot,0.00192433,0,0,0,0,0,0.00192433,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,2,cot,43.6281,0.364274,1.43822,0.00536949,1.6212,25.5432,14.6558,1042,1002,870,566,275,98,6.5,2,Unknown,1.802494,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,3,cot,1247.26,43.8499,35.4167,67.9162,75.0919,38.7365,986.251,1111,1037,842,575,389,123,6.5,2,Unknown,79.2666,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,6,cot,67.789,0,0,0,0,0,67.789,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,25,cot,0.00289144,0,0,0,0,0,0.00289144,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,26,cot,122.287,0,0,0,1.9333,3.30911,117.044,339,0,0,0,339,80,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,28,cot,10.8196,6.97921,1.18688,0,0,0.0733239,2.58014,1109,1109,871,0,0,135,6.5,2,Unknown,8.16609,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,33,cot,4207.31,152.981,24.3961,15.9637,55.6833,2.70569,3955.58,1060,1055,829,562,434,120,6.5,2,Unknown,177.3771,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,35,cot,5699.1,204.175,62.4379,83.8852,134.33,70.3679,5143.91,1111,1053,838,573,405,112,6.5,2,Unknown,266.6129,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,2,cot,1.16382,0,0,0,0,0.504055,0.659764,85,0,0,0,0,85,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,3,cot,9.3626,0.202678,0.52815,0.176569,0.720188,4.38122,3.3538,1011,1010,787,582,294,170,6.5,2,Unknown,0.730828,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,26,cot,0.0635734,0,0,0,0,0,0.0635734,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,33,cot,2.10577,0,0,0.0105485,0.0153812,0,2.07984,531,0,0,531,300,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,35,cot,12.6958,0.202678,0.52815,0.187118,0.735569,4.88527,6.15698,1011,1010,787,579,295,162,6.5,2,Unknown,0.730828,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,1,cot,0.00859273,0,0,0,0,0,0.00859273,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,2,cot,64.1488,1.05081,3.55845,0.0128868,3.52786,32.0472,23.9516,1051,1008,871,566,275,101,6.5,2,Unknown,4.60926,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,3,cot,2891.92,77.8221,50.8654,112.151,97.4283,73.5303,2480.12,1117,1043,842,581,383,124,6.5,2,Unknown,128.6875,,,,
50,15,100,cotton,cot_CRUTS32_Hist_8110Hr_ctr.csv,2025-10-22T19:32:37.422388,Uganda,6,cot,70.1733,0,0,0,0,0,70.1733,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
